time;model_id;model_name;port_name;data
0;191;r9_c44;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;192;r14_c14;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;193;r15_c28;;{state:1,fuel:2,elev:300,moist:0.15,intensity:0,burn:0}
0;194;r11_c26;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;195;r48_c11;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;196;r42_c5;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;197;r47_c25;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;198;r0_c21;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;199;r26_c1;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;200;r11_c6;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;201;r27_c42;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;202;r28_c15;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;203;r40_c40;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;204;r11_c20;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;205;r45_c29;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;206;r36_c7;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;207;r11_c31;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;208;r19_c11;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;209;r0_c23;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;210;r45_c31;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;211;r16_c45;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;212;r37_c16;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;213;r49_c45;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;214;r14_c16;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;215;r26_c7;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;216;r13_c39;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
0;217;r7_c49;;{state:1,fuel:1,elev:300,moist:0.1,intensity:0,burn:0}
